Postcode,Suburb
2321,RAWORTH
2830,RAWSONVILLE
2324,RAYMOND TERRACE
2324,RAYMOND TERRACE EAST
2571,RAZORBACK
2430,RED HEAD
2347,RED HILL
2720,RED HILL
2824,RED HILL
2370,RED RANGE
2456,RED ROCK
2577,RED ROCKS
2446,REDBANK
2330,REDBOURNBERRY
2370,REDDESTONE
2016,REDFERN
2290,REDHEAD
2646,REDLANDS
2330,REEDY CREEK
2550,REEDY SWAMP
2666,REEFTON
2143,REGENTS PARK
2745,REGENTVILLE
2586,REIDS FLAT
2622,REIDSDALE
2646,RENNIE
2722,RENO
2575,RENWICK
2480,REPENTANCE CREEK
2454,REPTON
2484,RESERVE CREEK
2355,RETREAT
2212,REVESBY
2212,REVESBY HEIGHTS
2212,REVESBY NORTH
2630,RHINE FALLS
2138,RHODES
2765,RICHARDS
2580,RICHLANDS
2753,RICHMOND
2480,RICHMOND HILL
2753,RICHMOND LOWLANDS
2323,RICHMOND VALE
2472,RILEYS HILL
2646,RINGWOOD
2678,RIVERINA MC
2850,RIVERLEA
2444,RIVERSIDE
2765,RIVERSTONE
2372,RIVERTREE
2066,RIVERVIEW
2210,RIVERWOOD
2330,RIXS CREEK
2360,ROB ROY
2577,ROBERTSON
2795,ROBIN HILL
2630,ROCK FLAT
2795,ROCK FOREST
2480,ROCK VALLEY
2216,ROCKDALE
2216,ROCKDALE DC
2795,ROCKLEY
2795,ROCKLEY MOUNT
2632,ROCKTON
2371,ROCKY CREEK
2390,ROCKY CREEK
2357,ROCKY GLEN
2550,ROCKY HALL
2628,ROCKY PLAIN
2259,ROCKY POINT
2358,ROCKY RIVER
2372,ROCKY RIVER
2046,RODD POINT
2441,ROLLANDS PLAINS
2422,ROOKHURST
2141,ROOKWOOD
2766,ROOTY HILL
2395,ROPERS ROAD
2760,ROPES CROSSING
2029,ROSE BAY
2030,ROSE BAY NORTH
2534,ROSE VALLEY
2630,ROSE VALLEY
2480,ROSEBANK
2793,ROSEBERG
2474,ROSEBERRY
2474,ROSEBERRY CREEK
1445,ROSEBERY
2018,ROSEBERY
2320,ROSEBROOK
2536,ROSEDALE
2142,ROSEHILL
2196,ROSELANDS
2560,ROSEMEADOW
2632,ROSEMEATH
2069,ROSEVILLE
2069,ROSEVILLE CHASE
2446,ROSEWOOD
2652,ROSEWOOD
2580,ROSLYN
2439,ROSSGLEN
2336,ROSSGOLE
2621,ROSSI
2557,ROSSMORE
2320,ROTHBURY
2675,ROTO
2336,ROUCHEL
2336,ROUCHEL BROOK
2330,ROUGHIT
2158,ROUND CORNER
2484,ROUND MOUNTAIN
2846,ROUND SWAMP
2477,ROUS
2477,ROUS MILL
2155,ROUSE HILL
2650,ROWAN
2387,ROWENA
2484,ROWLANDS CREEK
1225,ROYAL EXCHANGE
2065,ROYAL NORTH SHORE HOSPITAL
2620,ROYALLA
2039,ROZELLE
4380,RUBY CREEK
2648,RUFUS
2583,RUGBY
2474,RUKENVALE
2580,RUN-O-WATERS
2850,RUNNING STREAM
2536,RUNNYFORD
2560,RUSE
2011,RUSHCUTTERS BAY
2346,RUSHES CREEK
2460,RUSHFORTH
2046,RUSSELL LEA
2517,RUSSELL VALE
2320,RUTHERFORD
2480,RUTHVEN
2658,RYAN
2790,RYDAL
2116,RYDALMERE
1680,RYDE
2112,RYDE
2586,RYE PARK
2283,RYHOPE
2849,RYLSTONE
2756,SACKVILLE
2756,SACKVILLE NORTH
2533,SADDLEBACK MOUNTAIN
2168,SADLEIR
2456,SAFETY BEACH
2317,SALAMANDER BAY
2420,SALISBURY
2358,SALISBURY PLAINS
2850,SALLYS FLAT
2318,SALT ASH
2430,SALTWATER
2650,SAN ISIDORE
2262,SAN REMO
2446,SANCROX
2540,SANCTUARY POINT
2428,SANDBAR
2304,SANDGATE
2700,SANDIGO
2469,SANDILANDS
2463,SANDON
2219,SANDRINGHAM
2456,SANDY BEACH
2338,SANDY CREEK
2835,SANDY CREEK
2460,SANDY CROSSING
2372,SANDY FLAT
2729,SANDY GULLY
2372,SANDY HILL
2333,SANDY HOLLOW
2172,SANDY POINT
2646,SANGER
2219,SANS SOUCI
2360,SAPPHIRE
2450,SAPPHIRE BEACH
2251,SARATOGA
2622,SASSAFRAS
2350,SAUMAREZ
2350,SAUMAREZ PONDS
2646,SAVERNAKE
2474,SAWPIT CREEK
2452,SAWTELL
2326,SAWYERS GULLY
2515,SCARBOROUGH
2756,SCHEYVILLE
2762,SCHOFIELDS
2337,SCONE
2648,SCOTIA
2105,SCOTLAND ISLAND
2338,SCOTTS CREEK
2330,SCOTTS FLAT
2447,SCOTTS HEAD
2092,SEAFORTH
2324,SEAHAM
2286,SEAHAMPTON
2423,SEAL ROCKS
2666,SEBASTOPOL
2330,SEDGEFIELD
2460,SEELANDS
2162,SEFTON
2337,SEGENHOE
2444,SETTLEMENT CITY
1730,SEVEN HILLS
2147,SEVEN HILLS
2147,SEVEN HILLS WEST
2440,SEVEN OAKS
2470,SEXTONVILLE
2800,SHADFORTH
2428,SHALLOW BAY
2770,SHALVEY
2747,SHANE PARK
2747,SHANES PARK
2470,SHANNON BROOK
2370,SHANNON VALE
2460,SHANNONDALE
2630,SHANNONS FLAT
2463,SHARK CREEK
2729,SHARPS CREEK
2790,SHEEDYS GULLY
2529,SHELL COVE
2529,SHELLHARBOUR
2529,SHELLHARBOUR CITY CENTRE
2261,SHELLY BEACH
2440,SHERWOOD
2450,SHERWOOD
2474,SHERWOOD
2315,SHOAL BAY
2535,SHOALHAVEN HEADS
2787,SHOOTERS HILL
2307,SHORTLAND
2372,SILENT GROVE
2752,SILVERDALE
2880,SILVERTON
2128,SILVERWATER
2264,SILVERWATER
2469,SIMPKINS CREEK
2330,SINGLETON
2330,SINGLETON DC
2330,SINGLETON HEIGHTS
2775,SINGLETONS MILL
2469,SIX MILE SWAMP
2478,SKENNARS HEAD
2440,SKILLION FLAT
2481,SKINNERS SHOOT
2483,SLEEPY HOLLOW
2567,SMEATON GRANGE
2624,SMIGGIN HOLES
2164,SMITHFIELD
2164,SMITHFIELD WEST
2460,SMITHS CREEK
2474,SMITHS CREEK
2484,SMITHS CREEK
2428,SMITHS LAKE
2440,SMITHTOWN
2824,SNAKES PLAIN
2622,SNOWBALL
2628,SNOWY PLAIN
2790,SODWALLS
2795,SOFALA
2317,SOLDIERS POINT
2250,SOMERSBY
2340,SOMERTON
2640,SOUTH ALBURY
2449,SOUTH ARM
2460,SOUTH ARM
2478,SOUTH BALLINA
2795,SOUTH BATHURST
2790,SOUTH BOWENFELS
2880,SOUTH BROKEN HILL
2034,SOUTH COOGEE
2536,SOUTH DURRAS
2473,SOUTH EVANS HEAD
2483,SOUTH GOLDEN BEACH
2460,SOUTH GRAFTON
2142,SOUTH GRANVILLE
2722,SOUTH GUNDAGAI
2480,SOUTH GUNDURIMBA
2365,SOUTH GUYRA
2221,SOUTH HURSTVILLE
2440,SOUTH KEMPSEY
2480,SOUTH LISMORE
2790,SOUTH LITTLETON
2320,SOUTH MAITLAND
2756,SOUTH MAROOTA
2484,SOUTH MURWILLUMBAH
2541,SOUTH NOWRA
2549,SOUTH PAMBULA
2750,SOUTH PENRITH
2340,SOUTH TAMWORTH
2074,SOUTH TURRAMURRA
2145,SOUTH WENTWORTHVILLE
2431,SOUTH WEST ROCKS
2756,SOUTH WINDSOR
2550,SOUTH WOLUMLA
2460,SOUTHAMPTON
2460,SOUTHGATE
2284,SPEERS POINT
2735,SPEEWA
2775,SPENCER
2820,SPICERS CREEK
2454,SPICKETTS CREEK
2088,SPIT JUNCTION
2640,SPLITTERS CREEK
2800,SPRING CREEK
2570,SPRING FARM
2850,SPRING FLAT
2470,SPRING GROVE
2500,SPRING HILL
2800,SPRING HILL
2370,SPRING MOUNTAIN
2388,SPRING PLAINS
2343,SPRING RIDGE
2798,SPRING TERRACE
2666,SPRINGDALE
2641,SPRINGDALE HEIGHTS
2250,SPRINGFIELD
2630,SPRINGFIELD
2618,SPRINGRANGE
2800,SPRINGSIDE
2650,SPRINGVALE
2777,SPRINGWOOD
2775,ST ALBANS
2566,ST ANDREWS
2330,ST CLAIR
2759,ST CLAIR
2850,ST FILLANS
2622,ST GEORGE
2540,ST GEORGES BASIN
2560,ST HELENS PARK
2257,ST HUBERTS ISLAND
2075,ST IVES
2075,ST IVES CHASE
2176,ST JOHNS PARK
1590,ST LEONARDS
2065,ST LEONARDS
1790,ST MARYS
2760,ST MARYS
2760,ST MARYS EAST
2760,ST MARYS SOUTH
2031,ST PAULS
2044,ST PETERS
2360,STANBOROUGH
2705,STANBRIDGE
2327,STANFORD MERTHYR
2335,STANHOPE
2768,STANHOPE GARDENS
2048,STANMORE
2369,STANNIFER
2371,STANNUM
2508,STANWELL PARK
2508,STANWELL TOPS
2790,STATE MINE GULLY
2710,STEAM PLAINS
2631,STEEPLE FLAT
2337,STEWARTS BROOK
2795,STEWARTS MOUNT
2443,STEWARTS RIVER
2725,STOCKINBINGAL
2322,STOCKRINGTON
2295,STOCKTON
2460,STOCKYARD CREEK
2484,STOKERS SIDING
2370,STONEHENGE
2580,STONEQUARRY
2480,STONY CHUTE
2550,STONY CREEK
2850,STONY CREEK
2734,STONY CROSSING
2487,STOTTS CREEK
2422,STRATFORD
2429,STRATHCEDAR
2470,STRATHEDEN
2135,STRATHFIELD
2136,STRATHFIELD SOUTH
2012,STRAWBERRY HILLS
2526,STREAM HILL
2425,STROUD
2420,STROUD HILL
2415,STROUD ROAD
2820,STUART TOWN
2441,STUARTS POINT
2852,STUBBO
2710,STUD PARK
2481,SUFFOLK PARK
2420,SUGARLOAF
2130,SUMMER HILL
2421,SUMMER HILL
2800,SUMMER HILL CREEK
2440,SUMMER ISLAND
2259,SUMMERLAND POINT
2777,SUN VALLEY
2795,SUNNY CORNER
2879,SUNSET STRIP
2264,SUNSHINE
2536,SUNSHINE BAY
2820,SUNTOP
2536,SURF BEACH
2536,SURFSIDE
2010,SURRY HILLS
2540,SUSSEX INLET
1499,SUTHERLAND
2232,SUTHERLAND
2620,SUTTON
2577,SUTTON FOREST
2324,SWAN BAY
2471,SWAN BAY
2462,SWAN CREEK
2370,SWAN VALE
2360,SWANBROOK
2540,SWANHAVEN
2439,SWANS CROSSING
2281,SWANSEA
2281,SWANSEA HEADS
2325,SWEETMANS CREEK
2044,SYDENHAM
2000,SYDNEY
2001,SYDNEY
2020,SYDNEY DOMESTIC AIRPORT
2020,SYDNEY INTERNATIONAL AIRPORT
2129,SYDNEY MARKETS
2127,SYDNEY OLYMPIC PARK
1235,SYDNEY SOUTH
2000,SYDNEY SOUTH
2224,SYLVANIA
2224,SYLVANIA SOUTHGATE
2224,SYLVANIA WATERS
2420,TABBIL CREEK
2472,TABBIMOBLE
2652,TABBITA
2640,TABLE TOP
2469,TABULAM
2259,TACOMA
2259,TACOMA SOUTH
2324,TAHLEE
2573,TAHMOOR
2447,TALARM
2839,TALAWANTA
2720,TALBINGO
2852,TALLAWANG
2762,TALLAWONG
2669,TALLIMBA
2579,TALLONG
2540,TALLOWAL
2453,TALLOWWOOD RIDGE
2798,TALLWOOD
2430,TALLWOODS VILLAGE
2640,TALMALMO
2481,TALOFA
2463,TALOUMBI
2026,TAMARAMA
2441,TAMBAN
2381,TAMBAR SPRINGS
2850,TAMBAROORA
2340,TAMINDA
2340,TAMWORTH
2488,TANGLEWOOD
2319,TANILBA BAY
2550,TANJA
2795,TANNAS MOUNT
2629,TANTANGARA
2550,TANTAWANGALO
2731,TANTONAN
2540,TAPITALLEE
2665,TARA
2653,TARADALE
2580,TARAGO
2580,TARALGA
2787,TARANA
2372,TARBAN
2428,TARBUCK BAY
2652,TARCUTTA
2430,TAREE
2430,TAREE DC
2430,TAREE SOUTH
2229,TAREN POINT
2580,TARLO
2550,TARRAGANDA
2518,TARRAWANNA
2390,TARRIARO
2322,TARRO
2250,TASCOTT
2471,TATHAM
2550,TATHRA
2650,TATTON
2447,TAYLORS ARM
2316,TAYLORS BEACH
2586,TAYLORS FLAT
2324,TEA GARDENS
2320,TELARAH
2441,TELEGRAPH POINT
2117,TELOPEA
2440,TEMAGOG
2666,TEMORA
2044,TEMPE
2250,TEN MILE HOLLOW
2323,TENAMBIT
2824,TENANDRA
2754,TENNYSON
2111,TENNYSON POINT
2365,TENTERDEN
2372,TENTERFIELD
2284,TERALBA
2480,TERANIA CREEK
2540,TERARA
2829,TERIDGERIE
2539,TERMEIL
2818,TERRABELLA
2474,TERRACE CREEK
2484,TERRAGON
2830,TERRAMUNGAMINE
2486,TERRANORA
2422,TERREEL
2084,TERREY HILLS
2260,TERRIGAL
2400,TERRY HIE HIE
2478,TEVEN
2449,TEWINGA
4385,TEXAS
2350,THALGARRAH
2680,THARBOGANG
2620,THE ANGLE
2365,THE BASIN
2429,THE BIGHT
2425,THE BRANCH
2630,THE BROTHERS
2480,THE CHANNON
2758,THE DEVILS WILDERNESS
2261,THE ENTRANCE
2261,THE ENTRANCE NORTH
2466,THE FRESHWATER
2472,THE GAP
2650,THE GAP
2476,THE GLEN
2365,THE GULF
2444,THE HATCH
2300,THE HILL
2291,THE JUNCTION
2795,THE LAGOON
2831,THE MARRA
2787,THE MEADOWS
2570,THE OAKS
2388,THE PILLIGA
2460,THE PINNACLES
2483,THE POCKET
2769,THE PONDS
2620,THE RIDGEWAY
2474,THE RISK
2655,THE ROCK
2000,THE ROCKS
2795,THE ROCKS
2463,THE SANDON
2754,THE SLOPES
2006,THE UNIVERSITY OF SYDNEY
2460,THE WHITEMAN
2469,THERESA CREEK
2570,THERESA PARK
2347,THIRLDENE
2572,THIRLMERE
2515,THIRROUL
2454,THORA
2120,THORNLEIGH
2322,THORNTON
2625,THREDBO
2444,THRUMSTER
2594,THUDDUNGRA
2732,THULE
2447,THUMB CREEK
2640,THURGOONA
2731,THYRA
2622,TIANJARA
2422,TIBBUC
2880,TIBOOBURRA
2870,TICHBORNE
2850,TICHULAR
2297,TIGHES HILL
2546,TILBA TILBA
2350,TILBUSTER
2319,TILLIGERRY CREEK
2840,TILPA
2372,TIMBARRA
2551,TIMBILLICA
2340,TIMBUMBURI
2338,TIMOR
2835,TINDAREY
2620,TINDERRY
2369,TINGHA
2290,TINGIRA HEIGHTS
2430,TINONEE
2546,TINPOT
2478,TINTENBAR
2352,TINTINHULL
2428,TIONA
2429,TIPPERARY
2424,TIRI
2580,TIRRANNAVILLE
2422,TITAATEE CREEK
2421,TOCAL
2714,TOCUMWAL
2629,TOLBAR
2650,TOLLAND
2622,TOLWONG
2322,TOMAGO
2537,TOMAKIN
2337,TOMALLA
2633,TOMBONG
2622,TOMBOYE
2540,TOMERONG
2484,TOMEWIN
2869,TOMINGLEY
2470,TOMKI
2446,TOMS CREEK
2817,TONDERBURINE
2527,TONGARRA
2864,TOOGONG
2736,TOOLEYBUC
2534,TOOLIJOOA
2475,TOOLOOM
2829,TOOLOON
2642,TOOMA
2146,TOONGABBIE
2146,TOONGABBIE EAST
2830,TOONGI
2474,TOONUMBAR
2734,TOORANIE
2817,TOORAWEENAH
2452,TOORMINA
2440,TOOROOKA
2550,TOOTHDALE
2655,TOOTOOL
2261,TOOWOON BAY
2423,TOPI TOPI
2283,TORONTO
2371,TORRINGTON
2358,TORRYBURN
2421,TORRYBURN
2850,TOTNES VALLEY
2873,TOTTENHAM
2622,TOUGA
2263,TOUKLEY
2460,TOWALLUM
2550,TOWAMBA
2463,TOWNSEND
2518,TOWRADGI
2580,TOWRANG
2620,TRALEE
2823,TRANGIE
2480,TREGEAGLE
2770,TREGEAR
2460,TRENAYR
2738,TRENTHAM CLIFFS
2869,TREWILGA
2850,TRIAMBLE
2795,TRIANGLE FLAT
2875,TRUNDLE
2666,TRUNGLEY HALL
2795,TRUNKEY CREEK
2472,TRUSTUMS HILL
2365,TUBBAMURRA
2594,TUBBUL
2462,TUCABIA
2480,TUCKI TUCKI
2477,TUCKOMBIL
2480,TUCKURIMBA
2583,TUENA
2259,TUGGERAH
2259,TUGGERAWONG
2422,TUGRABAKH
2732,TULLAKOOL
2874,TULLAMORE
2540,TULLARWALLA
2480,TULLERA
2669,TULLIBIGEAL
2527,TULLIMBAR
2400,TULLOONA
2463,TULLYMORGAN
2653,TUMBARUMBA
2261,TUMBI UMBI
2729,TUMBLONG
2490,TUMBULGUM
2720,TUMORRAMA
2720,TUMUT
2720,TUMUT PLAINS
2480,TUNCESTER
2428,TUNCURRY
2469,TUNGLEBUNG
2480,TUNTABLE CREEK
2714,TUPPAL
2548,TURA BEACH
2850,TURILL
2537,TURLINJAH
2440,TURNERS FLAT
2795,TURONDALE
2630,TUROSS
2537,TUROSS HEAD
2074,TURRAMURRA
2390,TURRAWAN
2205,TURRELLA
2650,TURVEY PARK
2485,TWEED HEADS
2486,TWEED HEADS SOUTH
2485,TWEED HEADS WEST
2850,TWELVE MILE
2324,TWELVE MILE CREEK
2540,TWELVE MILE PEG
2795,TWENTY FORESTS
2410,TWIN RIVERS
2852,TWO MILE FLAT
2481,TYAGARAH
2484,TYALGUM
2484,TYALGUM CREEK
2484,TYGALGAH
2460,TYNDALE
2453,TYRINGHAM
2329,UARBRY
2484,UKI
2357,ULAMAMBRI
2850,ULAN
2539,ULLADULLA
2850,ULLAMALLA
2462,ULMARRA
2450,ULONG
2232,ULOOLA
2007,ULTIMO
2257,UMINA BEACH
2526,UNANDERRA
2420,UNDERBANK
4380,UNDERCLIFFE
2669,UNGARIE
1466,UNSW SYDNEY
2474,UNUMGAR
2311,UPPER ALLYN
2404,UPPER BINGARA
2483,UPPER BURRINGBAR
2849,UPPER BYLONG
2756,UPPER COLO
2482,UPPER COOPERS CREEK
2460,UPPER COPMANHURST
2456,UPPER CORINDI
2484,UPPER CRYSTAL CREEK
2336,UPPER DARTBROOK
2469,UPPER DUCK CREEK
2486,UPPER DUROBY
2474,UPPER EDEN CREEK
2460,UPPER FINE FLOWER
2849,UPPER GROWEE
2474,UPPER HORSESHOE CREEK
2347,UPPER HORTON
2577,UPPER KANGAROO RIVER
2577,UPPER KANGAROO VALLEY
2415,UPPER KARUAH RIVER
2430,UPPER LANSDOWNE
2775,UPPER MACDONALD
2482,UPPER MAIN ARM
2250,UPPER MANGROVE
2346,UPPER MANILLA
2470,UPPER MONGOGARIE
2423,UPPER MYALL
2849,UPPER NILE
2450,UPPER ORARA
2446,UPPER PAPPINBARRA
2441,UPPER ROLLANDS PLAINS
2336,UPPER ROUCHEL
2447,UPPER TAYLORS ARM
2475,UPPER TOOLOOM
2795,UPPER TURON
2482,UPPER WILSONS CREEK
2439,UPSALLS CREEK
2477,URALBA
2358,URALLA
2645,URANA
2656,URANGELINE
2656,URANGELINE EAST
2652,URANQUINTY
2829,URAWILKIE
2475,URBENVILLE
2611,URIARRA
2620,URILA
2484,URLIUP
2455,URUNGA
2447,UTUNGUN
2421,VACY
2790,VALE OF CLWYDD
2280,VALENTINE
2454,VALERY
2448,VALLA
2448,VALLA BEACH
2777,VALLEY HEIGHTS
2566,VARROVILLE
2030,VAUCLUSE
2440,VERGES CREEK
2550,VERONA
2163,VILLAWOOD
2540,VINCENTIA
2765,VINEYARD
2423,VIOLET HILL
2799,VITTORIA
2172,VOYAGER POINT
2259,WADALBA
2546,WADBILLIGA
2474,WADEVILLE
2650,WAGGA WAGGA
2650,WAGGA WAGGA BC
2651,WAGGA WAGGA RAAF
2257,WAGSTAFFE
2076,WAHROONGA
2077,WAITARA
2443,WAITUI
2278,WAKEFIELD
2176,WAKELEY
2710,WAKOOL
2795,WALANG
2642,WALBUNDRIE
2354,WALCHA
2354,WALCHA ROAD
2800,WALDEGRAVE
2832,WALGETT
2343,WALHALLOW
2659,WALLA WALLA
2343,WALLABADAH
2430,WALLABI POINT
2650,WALLACETOWN
2745,WALLACIA
2546,WALLAGA LAKE
2550,WALLAGOOT
2320,WALLALONG
2340,WALLAMORE
2422,WALLANBAH
2360,WALLANGRA
2675,WALLANTHERY
2259,WALLARAH
2420,WALLARINGA
2420,WALLAROBBA
2618,WALLAROO
2588,WALLENDBEEN
2845,WALLERAWANG
2665,WALLEROOBIE
2428,WALLINGAT
2428,WALLIS LAKE
2287,WALLSEND
2820,WALMER
2537,WAMBAN
2830,WAMBANGALANG
2260,WAMBERAL
2620,WAMBOIN
2795,WAMBOOL
2630,WAMBROOK
2840,WANAARING
2540,WANDANDIAN
2550,WANDELLA
2360,WANDERA
2710,WANDOOK
2365,WANDSWORTH
2423,WANG WAUK
2710,WANGANELLA
2482,WANGANUI
2267,WANGI WANGI
2650,WANTABADGERY
2644,WANTAGONG
2663,WANTIOOL
2550,WAPENGO
2304,WARABROOK
2298,WARATAH
2298,WARATAH WEST
2680,WARBURN
2477,WARDELL
2484,WARDROP VALLEY
2350,WARDS MISTAKE
2422,WARDS RIVER
2046,WAREEMBA
2402,WARIALDA
2402,WARIALDA RAIL
2528,WARILLA
2330,WARKWORTH
2282,WARNERS BAY
2259,WARNERVALE
2346,WARRABAH
2810,WARRADERRY
2460,WARRAGAI CREEK
2752,WARRAGAMBA
2710,WARRAGOON
2339,WARRAH
2339,WARRAH CREEK
2343,WARRAH RIDGE
2340,WARRAL
2423,WARRANULLA
2074,WARRAWEE
2680,WARRAWIDGEE
2502,WARRAWONG
2474,WARRAZAMBIL CREEK
2469,WARREGAH ISLAND
2447,WARRELL CREEK
2824,WARREN
2622,WARRI
2102,WARRIEWOOD
2102,WARRIEWOOD SHOPPING SQUARE
2774,WARRIMOO
2100,WARRINGAH MALL
2429,WARRIWILLAH
2871,WARROO
2828,WARRUMBUNGLE
2232,WARUMBUL
2170,WARWICK FARM
2425,WASHPOOL
2460,WASHPOOL
2325,WATAGAN
2259,WATANOBBI
2233,WATERFALL
2017,WATERLOO
2017,WATERLOO DC
2540,WATERSLEIGH
2460,WATERVIEW
2460,WATERVIEW HEIGHTS
2030,WATSONS BAY
2355,WATSONS CREEK
2232,WATTAMOLLA
2535,WATTAMOLLA
2794,WATTAMONDARA
2795,WATTLE FLAT
2173,WATTLE GROVE
2330,WATTLE PONDS
2575,WATTLE RIDGE
2795,WATTON
2446,WAUCHOPE
2711,WAUGORAH
2422,WAUKIVORY
2024,WAVERLEY
2337,WAVERLY
2060,WAVERTON
2447,WAY WAY
2580,WAYO
2340,WEABONGA
2382,WEAN
2421,WEBBERS CREEK
2775,WEBBS CREEK
2560,WEDDERBURN
2582,WEE JASPER
2388,WEE WAA
2594,WEEDALLION
2406,WEEMELAH
2395,WEETALIBA
2669,WEETHALLE
2839,WEILMORINGLE
2415,WEISMANTELS
2642,WELAREGANG
2575,WELBY
2370,WELLINGROVE
2820,WELLINGTON
2371,WELLINGTON VALE
2460,WELLS CROSSING
2250,WENDOREE PARK
2648,WENTWORTH
2782,WENTWORTH FALLS
2127,WENTWORTH POINT
2145,WENTWORTHVILLE
2577,WERAI
2720,WEREBOLDERA
2720,WERMATONG
2570,WEROMBI
2534,WERRI BEACH
2446,WERRIKIMBE
2747,WERRINGTON
2747,WERRINGTON COUNTY
2747,WERRINGTON DOWNS
2341,WERRIS CREEK
2640,WEST ALBURY
2350,WEST ARMIDALE
2478,WEST BALLINA
2795,WEST BATHURST
2471,WEST BUNGAWALBIN
1515,WEST CHATSWOOD
2471,WEST CORAKI
2250,WEST GOSFORD
2443,WEST HAVEN
2171,WEST HOXTON
2440,WEST KEMPSEY
2541,WEST NOWRA
2125,WEST PENNANT HILLS
2073,WEST PYMBLE
1685,WEST RYDE
2114,WEST RYDE
2340,WEST TAMWORTH
2286,WEST WALLSEND
2474,WEST WIANGAREE
2500,WEST WOLLONGONG
2671,WEST WYALONG
2330,WESTBROOK
2340,WESTDALE
2653,WESTDALE
2048,WESTGATE
2120,WESTLEIGH
2145,WESTMEAD
2326,WESTON
2729,WESTWOOD
1851,WETHERILL PARK
2164,WETHERILL PARK
2164,WETHERILL PARK BC
2734,WETUPPA
2770,WHALAN
2107,WHALE BEACH
2097,WHEELER HEIGHTS
2758,WHEENY CREEK
2583,WHEEO
2429,WHERROL FLAT
2480,WHIAN WHIAN
2469,WHIPORIE
2836,WHITE CLIFFS
2795,WHITE ROCK
2290,WHITEBRIDGE
2460,WHITEMAN CREEK
2404,WHITLOW
2330,WHITTINGHAM
2705,WHITTON
2428,WHOOTA
2795,WIAGDON
2474,WIANGAREE
2580,WIARBOROUGH
2293,WICKHAM
2328,WIDDEN
2680,WIDGELLI
2756,WILBERFORCE
2850,WILBETREE
2836,WILCANNIA
2453,WILD CATTLE CREEK
2577,WILDES MEADOW
2195,WILEY PARK
2382,WILLALA
2440,WILLAWARRIN
2680,WILLBRIGGIE
2440,WILLI WILLI
2620,WILLIAMSDALE
2318,WILLIAMTOWN
2653,WILLIGOBUNG
2423,WILLINA
2770,WILLMOT
2068,WILLOUGHBY
2068,WILLOUGHBY EAST
2068,WILLOUGHBY NORTH
2339,WILLOW TREE
2534,WILLOW VALE
2575,WILLOW VALE
2372,WILLSONS DOWNFALL
2710,WILLURAH
2850,WILPINJONG
2482,WILSONS CREEK
2624,WILSONS VALLEY
2571,WILTON
2795,WIMBLEDON
2346,WIMBORNE
2795,WINBURNDALE
2306,WINDALE
2528,WINDANG
2320,WINDELLA
2580,WINDELLAMA
2800,WINDERA
2321,WINDERMERE
2264,WINDERMERE PARK
2850,WINDEYER
2720,WINDOWIE
2795,WINDRADYNE
2756,WINDSOR
2756,WINDSOR DOWNS
2343,WINDY
2460,WINEGROVE
2829,WINGADEE
2579,WINGELLO
2337,WINGEN
2429,WINGHAM
2631,WINIFRED
2777,WINMALEE
2153,WINSTON HILLS
2344,WINTON
2640,WIRLINGA
2849,WIRRABA
2420,WIRRAGULLA
2803,WIRRIMAH
2447,WIRRIMBI
2871,WIRRINYA
2795,WISEMANS CREEK
2775,WISEMANS FERRY
2440,WITTITRIN
2550,WOG WOG
2622,WOG WOG
2422,WOKO
2790,WOLGAN VALLEY
2790,WOLLANGAMBE
2850,WOLLAR
2330,WOLLEMI
2205,WOLLI CREEK
2581,WOLLOGORANG
2325,WOLLOMBI
2350,WOLLOMOMBI
2477,WOLLONGBAR
2500,WOLLONGONG
2520,WOLLONGONG
2500,WOLLONGONG DC
2500,WOLLONGONG WEST
2065,WOLLSTONECRAFT
2540,WOLLUMBOOLA
2354,WOLLUN
2550,WOLUMLA
2515,WOMBARRA
2587,WOMBAT
2460,WOMBAT CREEK
2580,WOMBEYAN CAVES
2731,WOMBOOTA
2756,WOMERAH
2551,WONBOYN
2551,WONBOYN LAKE
2551,WONBOYN NORTH
2256,WONDABYNE
2729,WONDALGA
2831,WONGARBON
2530,WONGAWILLI
2346,WONGO CREEK
2350,WONGWIBINDA
2322,WOODBERRY
2560,WOODBINE
2472,WOODBURN
2538,WOODBURN
2767,WOODCROFT
2476,WOODENBONG
2778,WOODFORD
2463,WOODFORD ISLAND
2535,WOODHILL
2580,WOODHOUSELEE
2536,WOODLANDS
2575,WOODLANDS
2480,WOODLAWN
2164,WOODPARK
2284,WOODRISING
2372,WOODSIDE
2347,WOODSREEF
2360,WOODSTOCK
2538,WOODSTOCK
2793,WOODSTOCK
2470,WOODVIEW
2321,WOODVILLE
2466,WOODY HEAD
2354,WOOLBROOK
2582,WOOLGARLO
2456,WOOLGOOLGA
2462,WOOLI
1350,WOOLLAHRA
2025,WOOLLAHRA
2540,WOOLLAMIA
2011,WOOLLOOMOOLOO
2470,WOOLNERS ARM
2340,WOOLOMIN
2337,WOOLOOMA
2230,WOOLOOWARE
2464,WOOLOWEYAH
2110,WOOLWICH
2644,WOOMARGAMA
2469,WOOMBAH
2259,WOONGARRAH
2517,WOONONA
2517,WOONONA EAST
2423,WOOTTON
2483,WOOYUNG
2002,WORLD SQUARE
2850,WORLDS END
2232,WORONORA
2508,WORONORA DAM
2233,WORONORA HEIGHTS
2540,WORRIGEE
